City,Lat,Long,City Id,Date,Country,Max Temp,Humidity,Cloudiness,Wind Speed
plettenberg bay,-36.02121747916141,23.97196261682243,964712,1505278674,ZA,59.94,100,76,12.24
esmeralda,22.000505178075272,-78.02727961606466,3559318,1505274600,CU,75.2,100,40,1.12
gurgan,38.98383430159131,52.02020712301086,1270642,1505277000,IN,91.4,63,0,4.7
tazovskiy,68.00959838343016,80.96842637029553,1489853,1505278674,RU,41.58,95,68,7.99
kandava,57.01288204091942,22.959080575903005,459031,1505278675,LV,56.35,96,44,8.77
lewiston,45.98838090426875,-116.96943672644608,4969398,1505274960,US,60.78,67,1,3.36
vao,-26.003283657489266,172.02576408183884,2137773,1505278675,NC,70.02,100,0,12.68
vagur,61.01641828744633,-5.0166708764839605,2610806,1505278675,FO,50.5,100,68,13.02
puerto cabello,10.992422328870926,-67.96489012376863,3629706,1505278675,VE,70.83,98,88,2.39
yafran,31.984592068704217,12.968426370295528,2208791,1505278676,LY,56.97,89,0,3.4
bonavista,51.98307653447841,-45.97499368527406,5905393,1505278676,CA,55.62,100,92,5.75
kunming,25.005556958827988,103.01869158878505,1804651,1505275200,CN,71.6,64,40,11.18
taltal,-24.979792876989137,-77.98762313715585,3870243,1505278676,CL,43.65,98,44,4.41
la macarena,2.00656731497853,-74.01111391765598,3827693,1505278676,CO,71.1,97,44,1.61
luau,-9.97852993180096,22.022480424349585,876177,1505278677,AO,71.82,71,0,3.18
zenzeli,46.00176812326345,46.96387976761809,463655,1505278677,RU,79.39,45,0,12.68
le vauclin,14.978024753725688,-59.97827734276333,3570392,1505277000,MQ,78.8,94,40,2.24
saint-joseph,-25.991917150795654,53.972972972972975,6690296,1505275200,RE,71.8,46,90,6.93
los llanos de aridane,27.98812831523112,-20.025006314725943,2514651,1505277000,ES,71.6,68,56,8.05
gat,26.007577671129074,5.011619095731246,293842,1505276400,IL,75.2,57,40,4.7
nome,69.98181358929023,-162.96564789088154,5870133,1505274780,US,46.4,100,90,3.36
astoria,45.988886082344024,-123.98358171255367,5711847,1505274900,US,59,77,40,11.41
nizhneyansk,79.00101035615054,140.00681990401617,521118,1505275200,RU,53.6,93,75,6.71
cidreira,-59.005809547865624,-18.975246274311694,3466165,1505278678,BR,63.19,99,92,10.22
tungor,52.97979287698914,143.03561505430665,2120400,1505278678,RU,58.06,80,88,7.2
kidal,18.012882040919425,4.014650164182875,2455290,1505278501,ML,74.52,58,0,3.74
betlitsa,53.981308411214954,33.98307653447841,576626,1505278679,RU,67.15,77,20,15.26
itarema,1.9843394796665825,-36.98913867138166,3393692,1505278679,BR,77.22,80,0,13.8
ivankiv,51.01035615054307,30.00656731497853,707489,1505277000,UA,62.6,100,90,8.95
east wenatchee,46.98206617832786,-120.01818641070977,5793271,1505274900,US,74.1,28,1,9.17
yenagoa,2.0136398080323312,4.977266986612781,2318123,1505278680,NG,73.44,99,92,4.74
zhicheng,30.990654205607477,120.01086132861833,1784554,1505278680,CN,76.69,89,32,4.63
lolua,-4.987623137155848,173.967416014145,658225,1505276400,FI,55.4,100,75,5.82
balvi,56.98156100025259,27.01439757514524,461163,1505278680,LV,57.06,99,92,15.14
ferme-neuve,46.992927506946195,-75.02147006819904,5952330,1505278680,CA,50.5,90,0,2.73
tuljapur,18.011113917655972,76.04420308158626,1254111,1505278680,IN,84.51,86,8,8.66
nikolayevsk-na-amure,52.98080323313968,141.03561505430665,2122850,1505278681,RU,57.06,90,0,6.98
odienne,9.999747410962364,-7.998737054811821,2283016,1505275200,CI,69.8,100,40,6.98
tessalit,22.005051780752716,1.0434453144733518,2449893,1505278681,ML,72.45,43,0,2.73
concepcion,-23.994695630209648,-57.98989643849457,3893894,1505275200,CL,46.4,93,0,1.12
rzeszow,50.02096489012377,22.023743369537762,759734,1505277000,PL,51.8,100,64,6.93
ballina,55.01566052033342,-10.043192725435716,2177069,1505278682,AU,77.58,72,0,11.01
cervo,46.012629451881786,-7.95705986360192,3125287,1505278682,ES,67.15,98,24,16.49
cayenne,17.983076534478403,-43.01010356150543,3382160,1505277000,GF,77,94,0,8.1
ponta delgada,32.005809547865624,-27.030058095478655,3372783,1505277000,PT,68,77,20,6.93
talnakh,73.97726698661278,89.04496084869916,1490256,1505278683,RU,45.81,84,88,10.45
saldanha,-41.98787572619349,-0.008588027279616064,3361934,1505275200,ZA,51.8,76,92,4.97
burica,5.9833291235160395,-86.02424854761303,2268728,1505277000,PT,63.63,88,0,12.75
hurghada,28.01363980803233,35.031826218742104,361291,1505275200,EG,86,17,0,9.17
victor harbor,-38.999747410962364,137.02652184895175,2059470,1505277000,AU,55.4,54,40,23.04
yamada,38.98686537004294,145.02904773932812,2110560,1505278684,JP,71.82,82,48,5.75
meulaboh,-0.9916645617580198,91.01919676686032,1214488,1505278684,ID,84.43,96,32,6.64
ca mau,7.994948219247284,104.9724677948977,1586443,1505278684,VN,91.9,66,8,13.24
petropavlovsk-kamchatskiy,52.982571356403135,161.01970194493558,2122104,1505275200,RU,57.2,54,44,17.9
williams lake,52.016670876483964,-122.98737054811821,6182212,1505275200,CA,50,79,40,9.17
zhezkazgan,46.98029805506441,67.00454660267745,1516589,1505278685,KZ,53.82,50,88,13.24
tadine,-21.011113917655972,168.97903510987624,2138285,1505278685,NC,71.82,96,8,14.25
yar-sale,74.02071230108614,72.96994190452135,1486321,1505278685,RU,41.31,100,56,8.77
tateyama,32.01288204091942,140.98231876736548,1850523,1505277000,JP,83.19,62,75,16.11
manado,2.0060621369032585,124.03713058853246,1636544,1505277000,ID,87.8,66,40,6.93
sikandarpur,26.01793382167214,84.00454660267745,1256328,1505278685,IN,87.85,87,12,6.2
lagoa,49.01793382167214,-32.9555443293761,3372964,1505278686,PT,71.73,100,44,11.34
mapiri,-15.009850972467795,-68.00025258903763,3910758,1505278686,BO,59.76,97,64,0.6
lauria,39.99595857539783,15.981561000252588,3175034,1505278686,IT,61.39,100,92,1.83
gumdag,38.99469563020965,54.9795402879515,161943,1505278686,TM,78.12,60,0,10
barguzin,52.97878252083859,109.9830765344784,2027109,1505278686,RU,66.6,38,24,2.62
wenling,26.994695630209648,123.00732508209144,1791464,1505278687,CN,83.35,84,0,21.74
dhidhdhoo,6.993180095983834,71.99444304117202,1337612,1505278687,MV,77.05,100,92,21.85
omsukchan,65.00454660267745,156.9633745895428,2122493,1505278687,RU,32.05,59,76,11.01
bella vista,7.98509724677949,-79.97650921949987,4101114,1505276100,US,60.04,72,75,3.36
whitehorse,60.97726698661278,-130.97979287698914,6180550,1505275200,CA,50,61,20,8.05
ust-kamchatsk,57.009850972467795,162.0267744379894,2115627,1505278688,RU,51.57,68,92,11.01
port-cartier,55.00126294518818,-69.00479919171508,6111696,1505275200,CA,46.4,100,40,2.39
aswan,22.985349835817125,28.980045466026773,359792,1505275200,EG,93.2,24,0,6.93
hudson bay,53.021470068199044,-101.9717100277848,5978133,1505278688,CA,56.89,41,0,5.19
boa vista,0.9868653700429402,-61.00075776711291,3664980,1505278689,BR,76.41,94,20,3.96
zhitikara,51.99393786309674,61.03334175296792,1516601,1505278689,KZ,63.72,86,12,9.22
stranraer,55.00202071230109,-5.044203081586259,2636719,1505278689,GB,49.41,100,92,13.58
bejar,40.02020712301086,-6.038898711795908,3128382,1505278689,ES,50.67,80,0,2.06
braganca,-1.0078302601667088,-46.99520080828492,3405006,1505278689,BR,73.9,93,0,5.19
lashio,23.009850972467795,98.98509724677949,1314759,1505278690,MM,77.76,77,80,2.62
mullaitivu,9.998989643849457,81.03940388987118,7671049,1505278690,LK,85.15,83,68,13.02
achit,57.007072493053805,57.987370548118214,584308,1505278690,RU,45.19,100,80,4.41
alofi,-19.005809547865624,-171.04243495832281,4036284,1505275200,NU,80.6,74,56,5.82
chai badan,14.990654205607477,101.00606213690325,1611424,1505278690,TH,91.9,74,0,5.97
comodoro rivadavia,-46.98307653447841,-68.00656731497853,3860443,1505275200,AR,55.4,47,0,21.92
progreso,24.00479919171508,-91.0239959585754,3521108,1505274540,MX,77,94,90,2.39
umzimvubu,-41.98636019196767,37.00959838343016,988356,1505278691,ZA,73.18,18,0,7.43
paita,-7.008588027279616,-85.04218236928517,3694112,1505278691,PE,62.73,90,36,7.31
sambava,-13.013387218994696,52.02980550644102,1056899,1505278691,MG,73.71,100,92,19.73
frontera,18.993180095983835,-93.02096489012376,3527545,1505274120,MX,75.2,100,40,12.8
usinsk,68.02020712301086,57.0204597120485,863061,1505278692,RU,40.41,88,76,3.4
purepero,19.98257135640313,-101.97423591816116,3991253,1505278692,MX,49.15,90,8,2.73
sao jose da coroa grande,-12.010356150543066,-29.02147006819904,3388456,1505278692,BR,73.08,94,92,12.01
kushima,30.013892397069966,131.96362717858045,1895695,1505275200,JP,81.54,78,75,5.82
norrtalje,59.977772164688055,18.958575397827733,2688250,1505276400,SE,50.95,100,75,8.05
jacareacanga,-5.998989643849457,-58.02778479413993,3397763,1505278693,BR,74.8,95,0,2.06
auki,-7.009850972467795,164.0255114928012,2109701,1505278693,SB,82.62,94,48,8.99
alice springs,-25.980045466026773,135.98029805506442,2077895,1505277120,AU,77,25,0,17.22
pelym,62.02197524627431,61.97221520586007,1495385,1505278693,RU,46.08,58,36,3.51
